cliente_id,edad,genero,ubicacion,antiguedad_dias,segmento,ingreso_mensual
2405,35,M,1426.0,1541,Masivo,12600.0
2406,28,M,661.0,1802,Masivo,13600.0
2407,61,F,1366.0,1037,Masivo,8800.0
2408,71,M,1555.0,1471,Masivo,11800.0
2409,68,F,745.0,1630,Masivo,16000.0
2410,66,F,1532.0,558,Masivo,12100.0
2411,40,F,597.0,840,Masivo,17800.0
2412,24,M,511.0,1357,Masivo,14600.0
2413,61,M,1138.0,1413,Masivo,12400.0
2414,73,M,239.0,1258,Masivo,14500.0
2415,59,F,991.0,1677,Masivo,6000.0
2416,33,M,390.0,620,Alto,51700.0
2417,68,M,320.0,196,Masivo,13000.0
2418,36,M,884.0,521,Masivo,11100.0
2419,21,F,1224.0,846,Premium,39700.0
2420,42,M,1662.0,1787,Masivo,12900.0
2421,68,M,1458.0,371,Masivo,15200.0
2422,38,F,140.0,553,Masivo,12300.0
2423,21,M,,1586,Masivo,14600.0
2424,34,F,746.0,1664,Masivo,14200.0
2425,73,M,95.0,729,Masivo,12200.0
2426,73,F,1776.0,601,Masivo,13000.0
2427,32,M,293.0,25,Premium,86200.0
2428,63,F,1670.0,985,Masivo,8600.0
2429,41,M,491.0,1165,Masivo,10200.0
2430,52,F,896.0,1330,Masivo,10500.0
2431,30,F,40.0,776,Premium,48600.0
2432,79,M,1724.0,483,Masivo,9200.0
2433,46,M,343.0,1064,Masivo,9400.0
2434,61,F,1549.0,1564,Masivo,9900.0
2435,79,F,993.0,1488,Masivo,8500.0
2436,50,F,1190.0,293,Medio,23200.0
2437,20,M,598.0,645,Alto,56400.0
2438,53,M,1403.0,1225,Masivo,10100.0
2439,28,F,1433.0,601,Premium,110700.0
2440,34,F,,875,Alto,51000.0
2441,47,F,783.0,321,Masivo,9800.0
2442,27,F,252.0,1101,Masivo,10400.0
2443,77,F,1436.0,173,Medio,31500.0
2444,21,F,1792.0,1036,Premium,107900.0
2445,58,M,1708.0,1632,Masivo,13000.0
2446,60,M,691.0,1600,Masivo,15700.0
2447,68,M,855.0,784,Masivo,10400.0
2448,40,F,1504.0,1615,Masivo,15700.0
2449,63,M,369.0,1145,Masivo,12600.0
2450,32,F,505.0,1556,Masivo,15400.0
2451,51,M,1093.0,1751,Masivo,18100.0
2452,50,F,1478.0,699,Masivo,10400.0
2453,52,F,350.0,110,Masivo,15100.0
2454,23,M,1092.0,596,Alto,51400.0
2455,74,F,738.0,196,Medio,20500.0
2456,39,M,948.0,26,Masivo,11000.0
2457,36,F,1341.0,1556,Masivo,6000.0
2458,66,F,662.0,909,Masivo,13400.0
2459,48,F,1760.0,926,Masivo,11100.0
2460,70,M,1050.0,1493,Masivo,7000.0
2461,59,F,,356,Medio,24000.0
2462,60,M,566.0,462,Masivo,13400.0
2463,33,F,655.0,81,Alto,46300.0
2464,57,M,1635.0,807,Masivo,12800.0
2465,33,F,984.0,704,Premium,64800.0
2466,61,F,1526.0,1165,Masivo,13700.0
2467,42,F,1019.0,777,Masivo,10700.0
2468,78,F,1451.0,1395,Masivo,14000.0
2469,34,M,290.0,1456,Masivo,10200.0
2470,36,F,1677.0,855,Masivo,12100.0
2471,51,F,370.0,1251,Masivo,9700.0
2472,41,M,973.0,118,Medio,30800.0
2473,50,M,1557.0,1688,Masivo,9800.0
2474,20,F,664.0,360,Alto,43800.0
2475,59,F,1724.0,1081,Masivo,15600.0
2476,50,F,99.0,1191,Masivo,6300.0
2477,24,F,514.0,664,Alto,39300.0
2478,79,F,247.0,434,Masivo,13900.0
2479,52,F,,615,Masivo,15100.0
2480,22,M,955.0,1672,Masivo,18100.0
2481,58,F,1327.0,1794,Masivo,7900.0
2482,73,F,160.0,961,Masivo,6200.0
2483,71,F,1291.0,1162,Masivo,17100.0
2484,52,F,721.0,1041,Masivo,14300.0
2485,74,F,1724.0,919,Masivo,8600.0
2486,67,F,1707.0,1178,Masivo,14500.0
2487,70,M,1328.0,1309,Masivo,13600.0
2488,65,F,874.0,581,Masivo,11500.0
2489,19,M,533.0,1176,Masivo,8600.0
2490,39,F,1253.0,1149,Masivo,17600.0
2491,22,F,999.0,938,Alto,44900.0
2492,68,M,1661.0,1706,Masivo,8600.0
2493,22,M,217.0,1148,Masivo,14400.0
2494,32,F,275.0,206,Alto,43100.0
2495,44,F,93.0,1066,Masivo,11200.0
2496,58,M,821.0,1508,Masivo,12800.0
2497,38,M,,1048,Masivo,9400.0
2498,61,M,307.0,432,Masivo,10100.0
2499,18,F,515.0,193,Alto,41000.0
2500,57,F,649.0,1342,Masivo,10800.0
2501,65,F,525.0,1605,Masivo,11700.0
2502,62,F,522.0,1308,Masivo,15800.0
2503,40,F,134.0,1691,Masivo,12400.0
2504,24,M,686.0,586,Premium,105600.0
2505,61,M,1422.0,1648,Masivo,6000.0
2506,23,M,1603.0,1406,Masivo,13000.0
2507,77,F,739.0,1484,Masivo,13000.0
2508,43,F,896.0,355,Medio,17200.0
2509,19,F,998.0,536,Alto,52700.0
2510,52,F,490.0,355,Masivo,10000.0
2511,65,M,932.0,1718,Masivo,12300.0
2512,69,F,1280.0,396,Masivo,6000.0
2513,36,M,409.0,362,Masivo,9700.0
2514,27,M,472.0,619,Alto,52200.0
2515,74,F,864.0,1404,Masivo,11300.0
2516,68,M,342.0,35,Medio,20000.0
2517,59,M,1518.0,658,Masivo,8000.0
2518,78,M,,1550,Masivo,11300.0
2519,73,M,1768.0,1660,Masivo,13900.0
2520,25,M,542.0,1139,Masivo,13100.0
2521,54,F,1574.0,1619,Masivo,14500.0
2522,52,M,778.0,1487,Masivo,9800.0
2523,23,M,913.0,1152,Masivo,13000.0
2524,65,F,1530.0,1550,Masivo,16300.0
2525,64,M,1608.0,69,Medio,18300.0
2526,44,F,1373.0,484,Masivo,14600.0
2527,72,F,1776.0,1342,Masivo,14100.0
2528,28,F,1578.0,1279,Masivo,16400.0
2529,57,M,1773.0,397,Masivo,17300.0
2530,30,F,847.0,502,Premium,125500.0
2531,60,F,1766.0,67,Medio,23600.0
2532,72,F,1051.0,987,Masivo,10600.0
2533,66,F,1125.0,702,Masivo,10800.0
2534,53,F,529.0,263,Masivo,10200.0
2535,53,M,294.0,1632,Masivo,9300.0
2536,60,F,693.0,235,Medio,32100.0
2537,24,M,1467.0,539,Alto,44800.0
2538,55,F,1243.0,1142,Masivo,19200.0
2539,39,F,1606.0,115,Masivo,15200.0
2540,60,F,112.0,1441,Masivo,10300.0
2541,24,M,1309.0,1664,Masivo,8100.0
2542,22,F,1141.0,1094,Alto,39900.0
2543,38,M,644.0,568,Masivo,15600.0
2544,39,F,218.0,688,Masivo,12400.0
2545,37,F,612.0,992,Masivo,13100.0
2546,27,F,368.0,1483,Masivo,14700.0
2547,41,M,1591.0,1281,Masivo,15100.0
2548,79,F,699.0,876,Masivo,8900.0
2549,18,M,762.0,945,Alto,46200.0
2550,68,F,1560.0,764,Masivo,9000.0
2551,65,M,434.0,879,Masivo,10200.0
2552,35,F,1712.0,1575,Masivo,14200.0
2553,26,M,104.0,1228,Masivo,11700.0
2554,39,F,1134.0,1234,Masivo,11400.0
2555,47,M,831.0,49,Masivo,10500.0
2556,67,F,1360.0,67,Medio,25600.0
2557,53,M,1237.0,181,Medio,22500.0
2558,59,F,359.0,249,Medio,26300.0
2559,71,F,1540.0,1112,Masivo,6000.0
2560,70,M,771.0,703,Masivo,13800.0
2561,52,M,138.0,1457,Masivo,7700.0
2562,64,F,1333.0,1254,Masivo,10500.0
2563,22,M,310.0,1044,Premium,78400.0
2564,75,M,,1027,Masivo,9000.0
2565,50,F,606.0,1382,Masivo,13600.0
2566,70,M,269.0,414,Masivo,8100.0
2567,43,M,316.0,571,Masivo,14900.0
2568,31,M,389.0,722,Premium,121100.0
2569,53,M,697.0,971,Masivo,17200.0
2570,75,M,816.0,112,Masivo,14000.0
2571,48,M,846.0,944,Masivo,10600.0
2572,27,M,1641.0,160,Premium,33500.0
2573,32,M,1204.0,377,Alto,34900.0
2574,55,M,253.0,1084,Masivo,13100.0
2575,36,F,31.0,1045,Masivo,12700.0
2576,50,M,132.0,1348,Masivo,10300.0
2577,43,M,521.0,30,Medio,25100.0
2578,18,M,1558.0,997,Premium,97900.0
2579,72,F,1527.0,956,Masivo,10300.0
2580,80,M,1176.0,476,Masivo,11100.0
2581,28,F,1187.0,438,Premium,74700.0
2582,26,F,984.0,1263,Masivo,9700.0
2583,29,M,6.0,1244,Masivo,10500.0
2584,54,F,1410.0,619,Masivo,18400.0
2585,79,F,405.0,1704,Masivo,17200.0
2586,64,F,12.0,1233,Masivo,12400.0
2587,40,M,1318.0,1543,Masivo,10000.0
2588,66,F,1072.0,767,Masivo,12400.0
2589,22,M,1745.0,209,Alto,52100.0
2590,32,M,1526.0,1470,Masivo,8200.0
2591,31,M,781.0,1452,Masivo,9400.0
2592,68,M,556.0,156,Masivo,7800.0
2593,48,M,802.0,983,Masivo,9800.0
2594,74,M,587.0,329,Medio,21400.0
2595,80,F,304.0,579,Masivo,14800.0
2596,24,M,188.0,1215,Masivo,9900.0
2597,51,M,1399.0,1110,Masivo,15800.0
2598,35,M,1089.0,963,Masivo,11400.0
2599,34,M,946.0,1822,Masivo,8000.0
2600,54,F,1458.0,1365,Masivo,14500.0
2601,59,F,1236.0,1544,Masivo,7400.0
2602,55,F,1627.0,748,Masivo,13500.0
2603,71,M,410.0,1498,Masivo,11900.0
2604,34,M,897.0,1547,Masivo,15700.0
2605,76,M,65.0,684,Masivo,7400.0
2606,43,F,1233.0,1310,Masivo,8600.0
2607,73,M,186.0,1598,Masivo,13100.0
2608,68,M,213.0,1554,Masivo,6800.0
2609,56,M,,1596,Masivo,10900.0
2610,74,M,1576.0,1133,Masivo,8300.0
2611,28,F,680.0,1286,Masivo,10100.0
2612,50,M,1390.0,1310,Masivo,16500.0
2613,31,F,830.0,906,Alto,42400.0
2614,28,F,893.0,1654,Masivo,11800.0
2615,63,M,1085.0,937,Masivo,13900.0
2616,60,F,634.0,679,Masivo,13700.0
2617,69,F,1393.0,1069,Masivo,13100.0
2618,25,M,1217.0,849,Premium,75300.0
2619,48,M,1818.0,633,Masivo,11600.0
2620,55,M,1139.0,1712,Masivo,14300.0
2621,71,F,899.0,1440,Masivo,14900.0
2622,33,F,379.0,1348,Masivo,6900.0
2623,54,M,1811.0,64,Medio,26500.0
2624,26,M,1603.0,453,Premium,65400.0
2625,20,M,979.0,178,Premium,91500.0
2626,27,M,1798.0,1218,Masivo,8900.0
2627,34,F,35.0,1393,Masivo,15300.0
2628,51,F,1712.0,1546,Masivo,21300.0
2629,56,F,280.0,1754,Masivo,14400.0
2630,58,F,,1475,Masivo,11300.0
2631,64,F,1045.0,1097,Masivo,9400.0
2632,70,M,497.0,206,Masivo,9300.0
2633,23,M,1494.0,605,Alto,64800.0
2634,56,F,1494.0,21,Masivo,12500.0
2635,73,M,620.0,414,Masivo,10000.0
2636,32,M,1421.0,337,Alto,70300.0
2637,56,F,892.0,13,Medio,13200.0
2638,55,M,1409.0,1626,Masivo,8900.0
2639,29,M,547.0,14,Premium,101900.0
2640,50,M,691.0,1576,Masivo,9800.0
2641,64,F,747.0,769,Masivo,13700.0
2642,77,M,1076.0,1400,Masivo,13900.0
2643,55,F,1021.0,142,Masivo,12000.0
2644,42,M,573.0,1554,Masivo,11900.0
2645,24,M,,913,Alto,43900.0
2646,51,F,853.0,307,Masivo,7400.0
2647,50,M,395.0,300,Medio,34000.0
2648,70,F,1646.0,1733,Masivo,11100.0
2649,24,F,1624.0,1000,Alto,42700.0
2650,75,M,3.0,1599,Masivo,11400.0
2651,20,M,1765.0,275,Premium,100600.0
2652,52,M,1348.0,1228,Masivo,7800.0
2653,25,F,217.0,1269,Masivo,14700.0
2654,60,F,511.0,383,Masivo,8700.0
2655,56,M,1223.0,332,Masivo,11900.0
2656,18,F,196.0,1228,Masivo,9100.0
2657,67,M,830.0,257,Masivo,13600.0
2658,45,M,393.0,1676,Masivo,12500.0
2659,41,F,399.0,331,Masivo,15900.0
2660,62,F,355.0,584,Masivo,14000.0
2661,32,F,1131.0,290,Alto,58600.0
2662,48,M,1320.0,1422,Masivo,10900.0
2663,42,F,1781.0,1532,Masivo,7400.0
2664,69,M,826.0,916,Masivo,16000.0
2665,66,F,348.0,50,Medio,23000.0
2666,54,M,301.0,1504,Masivo,12000.0
2667,26,M,1581.0,1289,Masivo,20100.0
2668,67,F,1785.0,1285,Masivo,13600.0
2669,72,M,1700.0,1345,Masivo,10100.0
2670,56,M,1486.0,217,Medio,28000.0
2671,44,F,1015.0,647,Masivo,9000.0
2672,18,F,1608.0,1760,Masivo,12300.0
2673,68,F,,106,Medio,16100.0
2674,51,F,349.0,894,Masivo,12000.0
2675,18,M,403.0,1693,Masivo,11600.0
2676,31,F,1040.0,961,Premium,109200.0
2677,38,M,1127.0,284,Masivo,14500.0
2678,24,F,51.0,1103,Masivo,9300.0
2679,59,F,1642.0,501,Masivo,15100.0
2680,34,F,1664.0,1719,Masivo,14000.0
2681,45,F,1010.0,732,Masivo,12600.0
2682,57,M,1095.0,46,Medio,25300.0
2683,61,F,910.0,1154,Masivo,6300.0
2684,31,M,869.0,1529,Masivo,14100.0
2685,68,F,1001.0,774,Masivo,13800.0
2686,29,M,1678.0,1573,Masivo,14900.0
2687,53,M,1357.0,397,Masivo,10400.0
2688,37,F,1107.0,934,Masivo,9500.0
2689,67,M,706.0,1485,Masivo,6000.0
2690,65,F,344.0,194,Medio,24400.0
2691,73,F,1126.0,639,Masivo,9400.0
2692,65,M,63.0,1584,Masivo,16300.0
2693,68,M,1085.0,396,Masivo,14900.0
2694,28,M,733.0,1818,Masivo,14800.0
2695,50,F,77.0,509,Masivo,11800.0
2696,39,M,245.0,122,Medio,23900.0
2697,57,M,762.0,569,Masivo,9000.0
2698,63,F,534.0,108,Masivo,18600.0
2699,42,M,370.0,1328,Masivo,14000.0
2700,18,F,1277.0,441,Alto,41000.0
2701,70,M,1692.0,354,Medio,21700.0
2702,77,M,557.0,80,Medio,23400.0
2703,23,F,1361.0,1824,Masivo,9000.0
2704,32,M,694.0,34,Alto,36400.0
2705,56,M,1135.0,1118,Masivo,8900.0
2706,42,M,1628.0,376,Masivo,16700.0
2707,43,M,202.0,445,Masivo,13700.0
2708,51,F,338.0,923,Masivo,13800.0
2709,79,F,1090.0,792,Masivo,20500.0
2710,78,F,962.0,317,Masivo,10900.0
2711,29,M,1738.0,939,Premium,80600.0
2712,46,F,,1378,Masivo,12100.0
2713,72,F,1781.0,982,Masivo,12400.0
2714,69,M,852.0,1447,Masivo,13400.0
2715,30,M,935.0,913,Premium,42100.0
2716,56,M,1280.0,960,Masivo,13900.0
2717,62,F,121.0,419,Masivo,11000.0
2718,28,F,785.0,14,Premium,39800.0
2719,41,F,1509.0,1213,Masivo,10300.0
2720,18,M,1061.0,1008,Premium,54700.0
2721,23,M,1183.0,1518,Masivo,12300.0
2722,67,F,1584.0,1593,Masivo,11200.0
2723,60,F,1156.0,465,Masivo,11400.0
2724,55,F,395.0,1144,Masivo,13600.0
2725,18,M,38.0,245,Alto,37500.0
2726,22,M,8.0,1468,Masivo,10300.0
2727,53,M,290.0,1787,Masivo,12900.0
2728,71,F,753.0,923,Masivo,14300.0
2729,55,F,1645.0,1792,Masivo,8200.0
2730,79,F,609.0,1748,Masivo,15900.0
2731,32,F,8.0,806,Premium,72300.0
2732,30,F,328.0,555,Premium,70000.0
2733,43,M,1443.0,1063,Masivo,11500.0
2734,34,F,1765.0,276,Alto,58600.0
2735,50,M,621.0,638,Masivo,12400.0
2736,22,M,1682.0,1788,Masivo,16600.0
2737,39,M,1330.0,72,Medio,17100.0
2738,69,F,1044.0,578,Masivo,11100.0
2739,34,F,1527.0,147,Premium,63200.0
2740,70,F,1698.0,795,Masivo,10900.0
2741,34,F,1249.0,258,Alto,64700.0
2742,79,F,142.0,1718,Masivo,14200.0
2743,48,F,974.0,1105,Masivo,16500.0
2744,66,M,1320.0,1063,Masivo,10600.0
2745,67,M,1148.0,876,Masivo,12900.0
2746,47,M,1098.0,447,Masivo,12900.0
2747,73,F,561.0,484,Masivo,12600.0
2748,25,M,694.0,1172,Masivo,12100.0
2749,42,M,948.0,23,Medio,20400.0
2750,32,M,1683.0,1246,Masivo,10500.0
2751,32,F,891.0,1657,Masivo,12700.0
2752,44,M,1448.0,1500,Masivo,9500.0
2753,51,M,464.0,807,Masivo,9400.0
2754,62,M,1208.0,1449,Masivo,17800.0
2755,33,M,41.0,1508,Masivo,19000.0
2756,43,F,46.0,440,Masivo,11200.0
2757,70,M,1543.0,986,Masivo,13400.0
2758,53,F,909.0,861,Masivo,11300.0
2759,48,M,956.0,690,Masivo,15500.0
2760,31,M,1554.0,295,Alto,45600.0
2761,35,M,52.0,728,Masivo,10900.0
2762,65,M,912.0,547,Masivo,16000.0
2763,76,F,1785.0,1635,Masivo,18400.0
2764,65,M,560.0,1814,Masivo,14900.0
2765,65,F,1201.0,1076,Masivo,8300.0
2766,34,F,25.0,450,Alto,23600.0
2767,30,M,1485.0,198,Alto,46300.0
2768,71,F,587.0,104,Masivo,15400.0
2769,27,M,1063.0,458,Alto,59800.0
2770,25,F,819.0,47,Premium,53700.0
2771,61,M,1385.0,1549,Masivo,7700.0
2772,49,M,1544.0,816,Masivo,14800.0
2773,66,M,756.0,181,Medio,19100.0
2774,79,F,1123.0,616,Masivo,14300.0
2775,48,M,1386.0,112,Masivo,13800.0
2776,38,M,984.0,253,Medio,21900.0
2777,74,F,1446.0,1327,Masivo,12500.0
2778,73,F,1495.0,1181,Masivo,9000.0
2779,29,F,741.0,161,Premium,59400.0
2780,76,M,1709.0,776,Masivo,9000.0
2781,43,M,1821.0,2,Medio,22000.0
2782,54,M,180.0,1749,Masivo,13700.0
2783,51,M,795.0,175,Masivo,13100.0
2784,48,F,1682.0,632,Masivo,16000.0
2785,20,F,1819.0,1415,Masivo,7600.0
2786,43,M,1572.0,659,Masivo,12700.0
2787,67,M,1183.0,265,Masivo,14000.0
2788,80,M,1336.0,414,Masivo,11600.0
2789,51,F,715.0,759,Masivo,12700.0
2790,62,F,,993,Masivo,10300.0
2791,61,F,651.0,1350,Masivo,15400.0
2792,55,F,851.0,442,Masivo,10500.0
2793,41,M,667.0,1052,Masivo,19000.0
2794,34,F,1537.0,502,Alto,41300.0
2795,34,M,695.0,1361,Masivo,14400.0
2796,48,F,1352.0,837,Masivo,15600.0
2797,39,M,1780.0,670,Masivo,10600.0
2798,49,F,1291.0,1357,Masivo,12500.0
2799,44,F,450.0,565,Masivo,10700.0
2800,41,F,1760.0,1675,Masivo,11600.0
2801,43,F,963.0,1310,Masivo,13400.0
2802,29,M,511.0,525,Alto,47600.0
2803,80,F,9.0,1521,Masivo,12800.0
2804,32,M,1132.0,1269,Masivo,17500.0
2805,64,F,1047.0,845,Masivo,7100.0
2806,33,F,1382.0,1146,Masivo,13000.0
2807,72,F,1626.0,346,Medio,27300.0
2808,27,M,828.0,890,Alto,26700.0
2809,65,M,851.0,111,Masivo,9900.0
2810,69,M,,314,Medio,29700.0
2811,44,M,1188.0,832,Masivo,21600.0
2812,75,M,980.0,1403,Masivo,9600.0
2813,51,F,1433.0,508,Masivo,15000.0
2814,38,F,422.0,775,Masivo,7500.0
2815,37,F,120.0,1767,Masivo,10300.0
2816,72,M,1418.0,441,Masivo,15900.0
2817,43,M,612.0,1318,Masivo,11200.0
2818,28,F,6.0,681,Alto,47200.0
2819,70,M,811.0,559,Masivo,10500.0
2820,71,M,1139.0,396,Masivo,12500.0
2821,46,M,1024.0,1546,Masivo,13800.0
2822,34,F,1443.0,368,Alto,40900.0
2823,53,F,700.0,1708,Masivo,18300.0
2824,69,F,1012.0,1250,Masivo,13800.0
2825,19,F,169.0,761,Premium,6000.0
2826,40,M,44.0,697,Masivo,15700.0
2827,79,M,1265.0,930,Masivo,15600.0
2828,54,F,1067.0,466,Masivo,10800.0
2829,59,M,1705.0,175,Medio,20400.0
2830,80,F,1564.0,1178,Masivo,10200.0
2831,40,M,932.0,91,Medio,24200.0
2832,50,F,1790.0,1062,Masivo,6700.0
2833,65,M,1723.0,1067,Masivo,10900.0
2834,23,M,123.0,1709,Masivo,15100.0
2835,36,F,974.0,779,Masivo,9900.0
2836,79,M,804.0,1725,Masivo,16400.0
2837,28,F,1254.0,1083,Premium,65000.0
2838,77,F,975.0,537,Masivo,16600.0
2839,58,M,1548.0,87,Masivo,10900.0
2840,43,M,1518.0,1357,Masivo,14300.0
2841,22,M,1638.0,937,Alto,32800.0
2842,39,M,840.0,1191,Masivo,6000.0
2843,38,F,1283.0,1463,Masivo,18000.0
2844,63,F,185.0,1363,Masivo,8900.0
2845,59,M,1334.0,1531,Masivo,11200.0
2846,74,F,432.0,1524,Masivo,13900.0
2847,73,F,481.0,435,Masivo,10400.0
2848,65,M,875.0,186,Medio,17400.0
2849,79,F,13.0,666,Masivo,13300.0
2850,28,F,1499.0,847,Alto,58000.0
2851,19,F,1174.0,1512,Masivo,16000.0
2852,33,M,1593.0,1513,Masivo,13400.0
2853,78,M,1084.0,329,Masivo,14400.0
2854,65,F,184.0,1023,Masivo,6000.0
2855,28,M,1562.0,177,Alto,65000.0
2856,24,F,9.0,236,Premium,64300.0
2857,74,M,1052.0,808,Masivo,12600.0
2858,21,M,1627.0,1013,Premium,83900.0
2859,43,M,572.0,1318,Masivo,11100.0
2860,23,M,1766.0,1468,Masivo,15200.0
2861,57,M,1523.0,1170,Masivo,9300.0
2862,59,M,1227.0,1520,Masivo,20100.0
2863,42,F,468.0,713,Masivo,11400.0
2864,33,F,23.0,1782,Masivo,14500.0
2865,46,M,823.0,1535,Masivo,6700.0
2866,26,M,475.0,1447,Masivo,19200.0
2867,28,M,1527.0,27,Premium,81000.0
2868,60,M,1448.0,739,Masivo,11000.0
2869,76,M,415.0,982,Masivo,12200.0
2870,48,F,79.0,717,Masivo,11600.0
2871,73,F,1808.0,544,Masivo,15100.0
2872,35,M,136.0,484,Masivo,13200.0
2873,26,F,814.0,555,Premium,73200.0
2874,62,F,898.0,913,Masivo,15600.0
2875,55,F,293.0,938,Masivo,10600.0
2876,58,M,1007.0,1767,Masivo,9300.0
2877,74,F,580.0,1203,Masivo,17200.0
2878,51,F,1037.0,443,Masivo,15500.0
2879,52,M,286.0,1780,Masivo,10800.0
2880,40,F,1514.0,498,Masivo,12500.0
2881,32,F,705.0,1357,Masivo,13600.0
2882,46,M,1375.0,1358,Masivo,11300.0
2883,44,M,270.0,1437,Masivo,11100.0
2884,37,F,,37,Masivo,13500.0
2885,51,F,728.0,1052,Masivo,10600.0
2886,72,M,264.0,1496,Masivo,8800.0
2887,36,F,1295.0,1287,Masivo,15000.0
2888,18,F,576.0,1548,Masivo,13400.0
2889,49,F,1198.0,431,Masivo,9500.0
2890,48,M,244.0,1372,Masivo,14200.0
2891,67,F,694.0,1691,Masivo,14900.0
2892,36,M,818.0,221,Masivo,14300.0
2893,68,M,,890,Masivo,12700.0
2894,41,M,692.0,1724,Masivo,15500.0
2895,74,M,234.0,24,Masivo,8500.0
2896,43,M,245.0,718,Masivo,19600.0
2897,63,M,717.0,1563,Masivo,14500.0
2898,42,M,240.0,1609,Masivo,8900.0
2899,32,M,1105.0,1620,Masivo,14200.0
2900,45,M,1108.0,300,Masivo,9600.0
2901,51,M,1305.0,1001,Masivo,10700.0
2902,76,M,62.0,776,Masivo,17000.0
2903,62,M,1682.0,1752,Masivo,14400.0
2904,36,M,1730.0,1371,Masivo,9200.0
2905,52,M,615.0,245,Medio,24900.0
2906,44,F,1241.0,516,Masivo,13500.0
2907,22,M,1202.0,1411,Masivo,12600.0
2908,36,F,1186.0,1763,Masivo,9400.0
2909,47,F,1512.0,431,Masivo,15300.0
2910,35,M,1434.0,568,Masivo,9500.0
2911,49,M,1230.0,793,Masivo,14300.0
2912,19,M,1213.0,1300,Masivo,8600.0
2913,80,F,1659.0,216,Masivo,9700.0
2914,29,M,583.0,1673,Masivo,6000.0
2915,36,M,1431.0,1394,Masivo,8400.0
2916,63,F,1675.0,564,Masivo,10300.0
2917,18,M,1701.0,13,Alto,37900.0
2918,27,F,,733,Premium,94400.0
2919,31,M,1468.0,359,Alto,27900.0
2920,37,F,202.0,970,Masivo,12300.0
2921,49,F,464.0,449,Masivo,12000.0
2922,47,M,1454.0,872,Masivo,6500.0
2923,20,F,1128.0,192,Alto,50400.0
2924,71,F,1401.0,154,Masivo,15600.0
2925,27,F,240.0,374,Premium,97700.0
2926,67,F,1556.0,1324,Masivo,8400.0
2927,52,M,95.0,64,Masivo,8800.0
2928,30,F,506.0,1710,Masivo,7800.0
2929,34,M,59.0,1045,Premium,23900.0
2930,71,M,,680,Masivo,13100.0
2931,80,M,1781.0,1130,Masivo,9000.0
2932,33,M,1797.0,1649,Masivo,6800.0
2933,80,F,949.0,1094,Masivo,14000.0
2934,65,F,1271.0,1567,Masivo,12100.0
2935,30,M,1644.0,1360,Masivo,13400.0
2936,67,F,506.0,281,Masivo,16100.0
2937,60,F,1463.0,715,Masivo,8900.0
2938,48,F,192.0,788,Masivo,13200.0
2939,79,F,516.0,1554,Masivo,9300.0
2940,38,F,1178.0,870,Masivo,11400.0
2941,64,F,1193.0,59,Masivo,12200.0
2942,77,F,1289.0,1775,Masivo,13600.0
2943,25,F,1670.0,1749,Masivo,15900.0
2944,58,F,1733.0,1246,Masivo,10700.0
2945,41,M,592.0,1799,Masivo,15500.0
2946,73,F,1311.0,1586,Masivo,15600.0
2947,80,F,1550.0,389,Masivo,11600.0
2948,58,M,773.0,1137,Masivo,9200.0
2949,18,F,1060.0,79,Alto,34600.0
2950,35,M,17.0,1738,Masivo,6000.0
2951,43,M,1017.0,210,Masivo,12500.0
2952,18,M,58.0,1554,Masivo,16900.0
2953,55,F,1159.0,994,Masivo,11200.0
2954,48,M,1068.0,1507,Masivo,13700.0
2955,27,M,1668.0,493,Alto,43000.0
2956,23,F,1496.0,172,Premium,65500.0
2957,49,F,1761.0,66,Medio,21300.0
2958,57,F,246.0,856,Masivo,10400.0
2959,80,F,1057.0,1385,Masivo,10800.0
2960,58,F,169.0,810,Masivo,9700.0
2961,40,F,1652.0,260,Medio,21300.0
2962,62,M,357.0,957,Masivo,6000.0
2963,24,M,1355.0,1549,Masivo,8600.0
2964,32,F,1490.0,1139,Masivo,13700.0
2965,53,M,1362.0,522,Masivo,19400.0
2966,66,M,1552.0,1538,Masivo,11700.0
2967,75,F,1106.0,31,Masivo,9600.0
2968,30,F,1130.0,97,Alto,51900.0
2969,42,F,1469.0,1492,Masivo,8300.0
2970,26,F,32.0,93,Alto,39600.0
2971,20,F,1244.0,752,Alto,45500.0
2972,46,F,1483.0,599,Masivo,11400.0
2973,52,M,689.0,1666,Masivo,10800.0
2974,30,F,911.0,1259,Masivo,12500.0
2975,52,F,348.0,958,Masivo,9800.0
2976,64,M,331.0,1491,Masivo,14100.0
2977,73,F,955.0,1733,Masivo,13500.0
2978,76,F,530.0,845,Masivo,17400.0
2979,28,F,1300.0,1474,Masivo,14400.0
2980,27,M,698.0,1714,Masivo,11100.0
2981,70,F,695.0,540,Masivo,10700.0
2982,41,F,467.0,977,Masivo,8300.0
2983,67,F,1632.0,1146,Masivo,14100.0
2984,42,F,924.0,334,Medio,24600.0
2985,74,F,,1673,Masivo,6600.0
2986,72,M,1119.0,1320,Masivo,13600.0
2987,57,F,799.0,1691,Masivo,7300.0
2988,64,F,627.0,859,Masivo,13400.0
2989,79,F,783.0,1508,Masivo,15500.0
2990,42,F,1395.0,1807,Masivo,13000.0
2991,61,F,1670.0,211,Medio,27000.0
2992,53,M,843.0,335,Masivo,21200.0
2993,36,F,62.0,387,Masivo,13500.0
2994,59,M,487.0,1802,Masivo,11000.0
